#yymmdd    hhmmss   name          ra        dec       fwhm a/b  theta  sky   nstar ccdtemp tempam  encra     
2014-03-23 19:39:51 20140323_0192.fits(obstype=survey 181.733667 67.980400 3.35 1.03 17.82 279.992 46 271.711 2.500 -65.501309
2014-03-23 19:44:33 20140323_0193.fits(obstype=survey 185.733693 67.979534 3.46 1.07 77.27 277.367 56 271.270 2.200 -67.875523
2014-03-23 19:44:37 20140323_0194.fits(obstype=survey 185.733693 67.979534 3.33 1.03 16.16 287.609 54 271.270 2.200 -67.875523
2014-03-23 19:44:42 20140323_0195.fits(obstype=survey 185.733693 67.979534 3.44 1.06 7.27 288.16 57 271.270 2.200 -67.875523
2014-03-23 19:44:46 20140323_0196.fits(obstype=survey 185.733693 67.979534 3.50 1.10 -53.86 285.161 57 271.270 2.200 -67.875523
2014-03-23 19:44:50 20140323_0197.fits(obstype=survey 185.733693 67.979534 3.75 1.09 77.40 286.674 56 271.270 2.200 -67.875523
2014-03-23 19:44:55 20140323_0198.fits(obstype=survey 185.733693 67.979534 3.95 1.09 69.30 285.003 55 271.270 2.200 -67.875523
2014-03-23 19:44:59 20140323_0199.fits(obstype=survey 185.733693 67.979534 3.32 1.03 -34.46 274.832 56 271.270 2.200 -67.875523
2014-03-23 19:45:03 20140323_0200.fits(obstype=survey 185.733693 67.979534 3.15 1.05 70.74 270.197 53 271.270 2.200 -67.875523
2014-03-23 19:45:08 20140323_0201.fits(obstype=survey 185.733693 67.979534 3.74 1.06 3.93 296.491 54 271.270 2.200 -67.875523
2014-03-23 19:45:12 20140323_0202.fits(obstype=survey 185.733693 67.979534 3.36 1.06 75.65 284.183 55 271.270 2.200 -67.875523
2014-03-23 19:45:17 20140323_0203.fits(obstype=survey 185.733693 67.979534 3.28 1.04 22.42 282.735 59 271.270 2.200 -67.875523
2014-03-23 19:45:21 20140323_0204.fits(obstype=survey 185.733693 67.979534 3.68 1.02 -4.85 267.997 53 271.270 2.200 -67.875523
2014-03-23 19:45:26 20140323_0205.fits(obstype=survey 185.733693 67.979534 3.46 1.03 17.25 268.802 53 271.270 2.200 -67.875523
2014-03-23 19:45:30 20140323_0206.fits(obstype=survey 185.733693 67.979534 3.45 1.04 -74.89 266.888 55 271.270 2.200 -67.875523
2014-03-23 19:45:34 20140323_0207.fits(obstype=survey 185.733693 67.979534 3.34 1.07 -81.77 280.356 53 271.270 2.200 -67.875523
2014-03-23 19:45:39 20140323_0208.fits(obstype=survey 185.733693 67.979534 3.26 1.12 2.04 266.783 55 271.270 2.200 -67.875523
2014-03-23 19:45:43 20140323_0209.fits(obstype=survey 185.733693 67.979534 3.51 1.05 5.65 280.11 56 271.270 2.200 -67.875523
2014-03-23 19:45:47 20140323_0210.fits(obstype=survey 185.733693 67.979534 3.88 1.11 -4.57 290.591 54 271.270 2.200 -67.875523
2014-03-23 19:45:52 20140323_0211.fits(obstype=survey 185.733693 67.979534 3.28 1.05 -30.65 279.752 57 271.270 2.200 -67.875523
2014-03-23 19:45:56 20140323_0212.fits(obstype=survey 185.733693 67.979534 3.56 1.05 -2.10 266.533 54 271.270 2.200 -67.875523
2014-03-23 19:46:01 20140323_0213.fits(obstype=survey 185.733693 67.979534 3.61 1.05 -41.41 264.119 53 271.270 2.200 -67.875523
2014-03-23 19:46:05 20140323_0214.fits(obstype=survey 185.733693 67.979534 3.54 1.05 -32.79 279.156 55 271.270 2.200 -67.875523
2014-03-23 19:46:09 20140323_0215.fits(obstype=survey 185.733693 67.979534 3.62 1.02 -73.81 268.227 54 271.270 2.200 -67.875523
2014-03-23 19:46:14 20140323_0216.fits(obstype=survey 185.733693 67.979534 3.51 1.07 -2.16 266.557 57 271.270 2.200 -67.875523
2014-03-23 19:50:59 20140323_0217.fits(obstype=survey 181.732740 67.981322 3.84 1.11 -73.65 258.149 46 271.270 1.900 -62.275363
2014-03-23 19:51:03 20140323_0218.fits(obstype=survey 181.732740 67.981322 3.84 1.06 -83.03 259.454 47 271.270 1.900 -62.275363
2014-03-23 19:51:08 20140323_0219.fits(obstype=survey 181.732740 67.981322 3.53 1.10 -33.65 258.424 46 271.270 1.900 -62.275363
2014-03-23 19:51:12 20140323_0220.fits(obstype=survey 181.732740 67.981322 3.38 1.04 -14.13 281.727 48 271.270 1.900 -62.275363
2014-03-23 19:51:16 20140323_0221.fits(obstype=survey 181.732740 67.981322 3.55 1.11 -71.89 261.286 48 271.270 1.900 -62.275363
2014-03-23 19:51:21 20140323_0222.fits(obstype=survey 181.732740 67.981322 3.64 1.09 30.80 256.319 47 271.270 1.900 -62.275363
2014-03-23 19:51:25 20140323_0223.fits(obstype=survey 181.732740 67.981322 3.79 1.06 -84.90 259.084 45 271.270 1.900 -62.275363
2014-03-23 19:51:30 20140323_0224.fits(obstype=survey 181.732740 67.981322 3.89 1.04 -63.91 260.129 45 271.270 1.900 -62.275363
2014-03-23 19:51:34 20140323_0225.fits(obstype=survey 181.732740 67.981322 3.41 1.07 -72.32 280.032 50 271.270 1.900 -62.275363
2014-03-23 19:51:39 20140323_0226.fits(obstype=survey 181.732740 67.981322 3.70 1.06 -72.48 258.229 47 271.270 1.900 -62.275363
2014-03-23 19:51:43 20140323_0227.fits(obstype=survey 181.732740 67.981322 3.43 1.07 55.01 254.134 48 271.270 1.900 -62.275363
2014-03-23 19:51:47 20140323_0228.fits(obstype=survey 181.732740 67.981322 3.95 1.09 -48.90 257.601 44 271.270 1.900 -62.275363
2014-03-23 19:51:52 20140323_0229.fits(obstype=survey 181.732740 67.981322 3.83 1.06 -31.04 252.636 47 271.270 1.900 -62.275363
2014-03-23 19:51:56 20140323_0230.fits(obstype=survey 181.732740 67.981322 3.99 1.12 -84.69 253.421 48 271.270 1.900 -62.275363
2014-03-23 19:52:00 20140323_0231.fits(obstype=survey 181.732740 67.981322 3.92 1.05 -54.29 277.348 49 271.270 1.900 -62.275363
2014-03-23 19:52:05 20140323_0232.fits(obstype=survey 181.732740 67.981322 3.96 1.03 47.27 252.08 47 271.270 1.900 -62.275363
2014-03-23 19:52:09 20140323_0233.fits(obstype=survey 181.732740 67.981322 3.74 1.03 17.34 251.527 46 271.270 1.900 -62.275363
2014-03-23 19:52:13 20140323_0234.fits(obstype=survey 181.732740 67.981322 4.00 1.06 57.89 250.978 49 271.270 1.900 -62.275363
2014-03-23 19:52:18 20140323_0235.fits(obstype=survey 181.732740 67.981322 3.90 1.03 10.50 250.94 49 271.270 1.900 -62.275363
2014-03-23 19:52:22 20140323_0236.fits(obstype=survey 181.732740 67.981322 4.03 1.03 31.24 254.52 49 271.270 1.900 -62.275363
2014-03-23 19:52:27 20140323_0237.fits(obstype=survey 181.732740 67.981322 3.89 1.08 26.55 250.602 49 271.270 1.900 -62.275363
2014-03-23 19:52:33 20140323_0238.fits(obstype=survey 181.732740 67.981322 4.41 1.08 27.20 253.568 48 271.270 1.900 -62.275363
2014-03-23 19:52:37 20140323_0239.fits(obstype=survey 181.732740 67.981322 3.66 1.04 -65.99 259.118 46 271.270 1.900 -62.275363
2014-03-23 19:52:41 20140323_0240.fits(obstype=survey 181.732740 67.981322 3.47 1.05 -64.73 248.339 49 271.270 1.900 -62.275363
2014-03-23 19:57:25 20140323_0241.fits(obstype=survey 185.733332 67.980423 3.59 1.08 -36.19 250.325 55 271.423 1.600 -64.649734
2014-03-23 19:57:29 20140323_0242.fits(obstype=survey 185.733332 67.980423 3.43 1.09 19.30 259.587 61 271.423 1.600 -64.649734
2014-03-23 19:57:34 20140323_0243.fits(obstype=survey 185.733332 67.980423 3.62 1.08 -82.08 249.862 58 271.423 1.600 -64.649734
2014-03-23 19:57:38 20140323_0244.fits(obstype=survey 185.733332 67.980423 3.56 1.09 75.58 259.366 58 271.423 1.600 -64.649734
2014-03-23 19:57:42 20140323_0245.fits(obstype=survey 185.733332 67.980423 3.66 1.06 41.23 259.093 58 271.423 1.600 -64.649734
2014-03-23 19:57:47 20140323_0246.fits(obstype=survey 185.733332 67.980423 3.66 1.09 -84.87 257.907 56 271.423 1.600 -64.649734
2014-03-23 19:57:51 20140323_0247.fits(obstype=survey 185.733332 67.980423 3.82 1.08 -84.14 249.734 56 271.423 1.600 -64.649734
2014-03-23 19:57:55 20140323_0248.fits(obstype=survey 185.733332 67.980423 3.96 1.02 -9.04 243.909 55 271.423 1.600 -64.649734
2014-03-23 19:58:00 20140323_0249.fits(obstype=survey 185.733332 67.980423 4.03 1.04 45.15 247.578 52 271.423 1.600 -64.649734
2014-03-23 19:58:04 20140323_0250.fits(obstype=survey 185.733332 67.980423 3.71 1.04 19.24 242.953 57 271.423 1.600 -64.649734
2014-03-23 19:58:09 20140323_0251.fits(obstype=survey 185.733332 67.980423 3.68 1.09 -84.45 256.996 58 271.423 1.600 -64.649734
2014-03-23 19:58:13 20140323_0252.fits(obstype=survey 185.733332 67.980423 4.12 1.05 -84.64 257.424 54 271.423 1.600 -64.649734
2014-03-23 19:58:17 20140323_0253.fits(obstype=survey 185.733332 67.980423 3.66 1.03 5.68 256.902 56 271.423 1.600 -64.649734
2014-03-23 19:58:22 20140323_0254.fits(obstype=survey 185.733332 67.980423 3.56 1.05 16.90 246.541 58 271.423 1.600 -64.649734
2014-03-23 19:58:26 20140323_0255.fits(obstype=survey 185.733332 67.980423 3.60 1.05 56.75 245.664 57 271.423 1.600 -64.649734
2014-03-23 19:58:30 20140323_0256.fits(obstype=survey 185.733332 67.980423 3.28 1.03 -11.71 255.806 58 271.423 1.600 -64.649734
2014-03-23 19:58:35 20140323_0257.fits(obstype=survey 185.733332 67.980423 3.86 1.09 -84.72 241.918 58 271.423 1.600 -64.649734
2014-03-23 19:58:39 20140323_0258.fits(obstype=survey 185.733332 67.980423 3.65 1.05 5.67 256.378 59 271.423 1.600 -64.649734
2014-03-23 19:58:44 20140323_0259.fits(obstype=survey 185.733332 67.980423 3.56 1.02 9.02 242.507 58 271.423 1.600 -64.649734
2014-03-23 19:58:48 20140323_0260.fits(obstype=survey 185.733332 67.980423 4.30 1.07 -84.70 255.527 52 271.423 1.600 -64.649734
2014-03-23 19:58:53 20140323_0261.fits(obstype=survey 185.733332 67.980423 3.73 1.09 -84.26 244.342 57 271.423 1.600 -64.649734
2014-03-23 19:58:59 20140323_0262.fits(obstype=survey 185.733332 67.980423 3.79 1.09 -4.80 254.117 57 271.423 1.600 -64.649734
2014-03-23 19:59:03 20140323_0263.fits(obstype=survey 185.733332 67.980423 3.59 1.06 26.00 254.065 58 271.423 1.600 -64.649734
2014-03-23 19:59:08 20140323_0264.fits(obstype=survey 185.733332 67.980423 3.94 1.04 36.01 239.575 59 271.423 1.600 -64.649734
2014-03-23 20:03:54 20140323_0265.fits(obstype=survey 181.731424 67.982292 3.99 1.17 12.84 237.501 48 271.251 1.500 -59.036332
2014-03-23 20:03:58 20140323_0266.fits(obstype=survey 181.731424 67.982292 4.24 1.03 55.75 237.68 50 271.251 1.500 -59.036332
2014-03-23 20:04:03 20140323_0267.fits(obstype=survey 181.731424 67.982292 4.21 1.15 -84.76 236.876 46 271.251 1.500 -59.036332
2014-03-23 20:04:07 20140323_0268.fits(obstype=survey 181.731424 67.982292 4.24 1.06 -27.47 237.38 47 271.251 1.500 -59.036332
2014-03-23 20:04:11 20140323_0269.fits(obstype=survey 181.731424 67.982292 5.59 1.03 48.28 236.786 46 271.251 1.500 -59.036332
2014-03-23 20:04:16 20140323_0270.fits(obstype=survey 181.731424 67.982292 4.29 1.11 -14.11 235.74 51 271.251 1.500 -59.036332
2014-03-23 20:04:20 20140323_0271.fits(obstype=survey 181.731424 67.982292 4.11 1.05 -23.71 236.128 49 271.251 1.500 -59.036332
2014-03-23 20:04:24 20140323_0272.fits(obstype=survey 181.731424 67.982292 4.52 1.12 -82.44 235.86 48 271.251 1.500 -59.036332
2014-03-23 20:04:29 20140323_0273.fits(obstype=survey 181.731424 67.982292 4.37 1.04 -14.79 234.258 47 271.251 1.500 -59.036332
2014-03-23 20:04:34 20140323_0274.fits(obstype=survey 181.731424 67.982292 3.97 1.10 -51.40 235.085 51 271.251 1.500 -59.036332
2014-03-23 20:04:38 20140323_0275.fits(obstype=survey 181.731424 67.982292 4.31 1.06 -84.34 234.439 49 271.251 1.500 -59.036332
2014-03-23 20:04:42 20140323_0276.fits(obstype=survey 181.731424 67.982292 4.21 1.09 -6.94 233.894 54 271.251 1.500 -59.036332
2014-03-23 20:04:47 20140323_0277.fits(obstype=survey 181.731424 67.982292 4.01 1.05 -81.29 233.126 53 271.251 1.500 -59.036332
2014-03-23 20:04:51 20140323_0278.fits(obstype=survey 181.731424 67.982292 5.47 1.07 -7.04 234.216 53 271.251 1.500 -59.036332
2014-03-23 20:04:55 20140323_0279.fits(obstype=survey 181.731424 67.982292 4.75 1.09 -43.20 254.782 51 271.251 1.500 -59.036332
2014-03-23 20:05:00 20140323_0280.fits(obstype=survey 181.731424 67.982292 4.45 1.09 -84.88 234.048 48 271.251 1.500 -59.036332
2014-03-23 20:05:04 20140323_0281.fits(obstype=survey 181.731424 67.982292 4.17 1.04 15.31 232.738 50 271.251 1.500 -59.036332
2014-03-23 20:05:09 20140323_0282.fits(obstype=survey 181.731424 67.982292 4.35 1.14 27.42 228.665 50 271.251 1.500 -59.036332
2014-03-23 20:05:13 20140323_0283.fits(obstype=survey 181.731424 67.982292 4.34 1.06 26.27 233.647 50 271.251 1.500 -59.036332
2014-03-23 20:05:18 20140323_0284.fits(obstype=survey 181.731424 67.982292 4.35 1.08 11.57 232.794 51 271.251 1.500 -59.036332
2014-03-23 20:05:22 20140323_0285.fits(obstype=survey 181.731424 67.982292 4.30 1.08 65.16 231.912 51 271.251 1.500 -59.036332
2014-03-23 20:05:28 20140323_0286.fits(obstype=survey 181.731424 67.982292 4.30 1.08 -53.88 230.63 51 271.251 1.500 -59.036332
2014-03-23 20:05:33 20140323_0287.fits(obstype=survey 181.731424 67.982292 4.45 1.10 79.31 230.907 50 271.251 1.500 -59.036332
2014-03-23 20:05:37 20140323_0288.fits(obstype=survey 181.731424 67.982292 4.17 1.03 35.60 232.551 52 271.251 1.500 -59.036332
2014-03-23 20:10:20 20140323_0289.fits(obstype=survey 185.732201 67.981342 4.32 1.05 27.18 230.681 57 270.637 1.400 -61.410791
2014-03-23 20:10:24 20140323_0290.fits(obstype=survey 185.732201 67.981342 5.65 1.04 -64.25 239.987 54 270.637 1.400 -61.410791
2014-03-23 20:10:29 20140323_0291.fits(obstype=survey 185.732201 67.981342 3.97 1.06 -44.93 235.646 54 270.637 1.400 -61.410791
2014-03-23 20:10:33 20140323_0292.fits(obstype=survey 185.732201 67.981342 4.02 1.03 -43.62 235.574 58 270.637 1.400 -61.410791
2014-03-23 20:10:37 20140323_0293.fits(obstype=survey 185.732201 67.981342 4.87 1.05 -82.29 239.197 56 270.637 1.400 -61.410791
2014-03-23 20:10:42 20140323_0294.fits(obstype=survey 185.732201 67.981342 4.38 1.06 -82.98 234.506 59 270.637 1.400 -61.410791
2014-03-23 20:10:46 20140323_0295.fits(obstype=survey 185.732201 67.981342 4.75 1.04 -84.60 234.997 59 270.637 1.400 -61.410791
2014-03-23 20:10:50 20140323_0296.fits(obstype=survey 185.732201 67.981342 4.31 1.05 28.65 238.144 53 270.637 1.400 -61.410791
2014-03-23 20:10:55 20140323_0297.fits(obstype=survey 185.732201 67.981342 3.99 1.05 59.49 239.062 60 270.637 1.400 -61.410791
2014-03-23 20:10:59 20140323_0298.fits(obstype=survey 185.732201 67.981342 4.83 1.12 -74.83 233.541 60 270.637 1.400 -61.410791
2014-03-23 20:11:03 20140323_0299.fits(obstype=survey 185.732201 67.981342 3.96 1.03 -11.61 233.812 62 270.637 1.400 -61.410791
2014-03-23 20:11:08 20140323_0300.fits(obstype=survey 185.732201 67.981342 4.43 1.10 69.31 233.035 58 270.637 1.400 -61.410791
2014-03-23 20:11:12 20140323_0301.fits(obstype=survey 185.732201 67.981342 3.83 1.03 -40.18 233.19 61 270.637 1.400 -61.410791
2014-03-23 20:11:17 20140323_0302.fits(obstype=survey 185.732201 67.981342 4.03 1.07 56.30 237.177 89 270.637 1.400 -61.410791
2014-03-23 20:11:21 20140323_0303.fits(obstype=survey 185.732201 67.981342 4.08 1.07 0.56 233.056 60 270.637 1.400 -61.410791
2014-03-23 20:11:26 20140323_0304.fits(obstype=survey 185.732201 67.981342 4.41 1.04 49.29 232.604 55 270.637 1.400 -61.410791
2014-03-23 20:11:30 20140323_0305.fits(obstype=survey 185.732201 67.981342 4.44 1.07 -23.45 232.033 60 270.637 1.400 -61.410791
2014-03-23 20:11:35 20140323_0306.fits(obstype=survey 185.732201 67.981342 4.75 1.09 62.64 232.583 55 270.637 1.400 -61.410791
2014-03-23 20:11:39 20140323_0307.fits(obstype=survey 185.732201 67.981342 4.31 1.07 -56.03 231.361 57 270.637 1.400 -61.410791
2014-03-23 20:11:44 20140323_0308.fits(obstype=survey 185.732201 67.981342 3.87 1.09 65.53 231.327 64 270.637 1.400 -61.410791
2014-03-23 20:11:48 20140323_0309.fits(obstype=survey 185.732201 67.981342 3.62 1.03 31.79 230.462 62 270.637 1.400 -61.410791
2014-03-23 20:11:54 20140323_0310.fits(obstype=survey 185.732201 67.981342 4.09 1.10 -34.71 230.872 60 270.637 1.400 -61.410791
2014-03-23 20:11:59 20140323_0311.fits(obstype=survey 185.732201 67.981342 3.58 1.05 -84.27 228.977 61 270.637 1.400 -61.410791
2014-03-23 20:12:03 20140323_0312.fits(obstype=survey 185.732201 67.981342 3.66 1.11 24.47 229.866 64 270.637 1.400 -61.410791
2014-03-23 20:16:48 20140323_0313.fits(obstype=survey 181.729801 67.983273 4.12 1.05 -17.54 218.109 53 270.752 0.900 -55.803892
2014-03-23 20:16:52 20140323_0314.fits(obstype=survey 181.729801 67.983273 3.79 1.06 -14.62 218.52 55 270.752 0.900 -55.803892
2014-03-23 20:16:57 20140323_0315.fits(obstype=survey 181.729801 67.983273 3.92 1.03 55.56 218.558 52 270.752 0.900 -55.803892
2014-03-23 20:17:01 20140323_0316.fits(obstype=survey 181.729801 67.983273 3.87 1.06 -20.62 218.329 52 270.752 0.900 -55.803892
2014-03-23 20:17:06 20140323_0317.fits(obstype=survey 181.729801 67.983273 3.57 1.07 -84.60 216.655 56 270.752 0.900 -55.803892
2014-03-23 20:17:10 20140323_0318.fits(obstype=survey 181.729801 67.983273 3.37 1.07 -14.51 216.623 56 270.752 0.900 -55.803892
2014-03-23 20:17:15 20140323_0319.fits(obstype=survey 181.729801 67.983273 3.86 1.07 -8.39 221.644 59 270.752 0.900 -55.803892
2014-03-23 20:17:19 20140323_0320.fits(obstype=survey 181.729801 67.983273 3.51 1.09 47.43 218.28 53 270.752 0.900 -55.803892
2014-03-23 20:17:23 20140323_0321.fits(obstype=survey 181.729801 67.983273 3.74 1.12 -2.50 216.324 54 270.752 0.900 -55.803892
2014-03-23 20:17:28 20140323_0322.fits(obstype=survey 181.729801 67.983273 3.84 1.08 45.62 221.024 58 270.752 0.900 -55.803892
2014-03-23 20:17:33 20140323_0323.fits(obstype=survey 181.729801 67.983273 3.91 1.03 73.04 215.991 58 270.752 0.900 -55.803892
2014-03-23 20:17:37 20140323_0324.fits(obstype=survey 181.729801 67.983273 3.55 1.04 30.12 215.204 58 270.752 0.900 -55.803892
2014-03-23 20:17:41 20140323_0325.fits(obstype=survey 181.729801 67.983273 3.85 1.03 -84.53 215.591 55 270.752 0.900 -55.803892
2014-03-23 20:17:46 20140323_0326.fits(obstype=survey 181.729801 67.983273 3.60 1.03 26.75 215.64 56 270.752 0.900 -55.803892
2014-03-23 20:17:50 20140323_0327.fits(obstype=survey 181.729801 67.983273 3.75 1.04 -12.91 215.299 54 270.752 0.900 -55.803892
2014-03-23 20:17:55 20140323_0328.fits(obstype=survey 181.729801 67.983273 3.88 1.03 -74.93 214 55 270.752 0.900 -55.803892
2014-03-23 20:18:00 20140323_0329.fits(obstype=survey 181.729801 67.983273 3.58 1.06 35.44 213.653 59 270.752 0.900 -55.803892
2014-03-23 20:18:04 20140323_0330.fits(obstype=survey 181.729801 67.983273 3.85 1.05 27.37 214.085 56 270.752 0.900 -55.803892
2014-03-23 20:18:09 20140323_0331.fits(obstype=survey 181.729801 67.983273 3.46 1.05 32.49 213.562 57 270.752 0.900 -55.803892
2014-03-23 20:18:13 20140323_0332.fits(obstype=survey 181.729801 67.983273 3.69 1.06 58.99 212.757 60 270.752 0.900 -55.803892
2014-03-23 20:18:18 20140323_0333.fits(obstype=survey 181.729801 67.983273 3.68 1.02 -1.32 213.712 58 270.752 0.900 -55.803892
2014-03-23 20:18:24 20140323_0334.fits(obstype=survey 181.729801 67.983273 3.35 1.06 7.58 212.142 59 270.752 0.900 -55.803892
2014-03-23 20:18:29 20140323_0335.fits(obstype=survey 181.729801 67.983273 3.64 1.02 -74.21 212.666 60 270.752 0.900 -55.803892
2014-03-23 20:18:33 20140323_0336.fits(obstype=survey 181.729801 67.983273 3.90 1.08 -84.92 212.95 59 270.752 0.900 -55.803892
2014-03-23 20:23:14 20140323_0337.fits(obstype=survey 185.730973 67.982332 4.44 1.11 -23.97 223.837 66 270.446 0.700 -58.179828
2014-03-23 20:23:18 20140323_0338.fits(obstype=survey 185.730973 67.982332 4.21 1.08 75.03 223.11 61 270.446 0.700 -58.179828
2014-03-23 20:23:23 20140323_0339.fits(obstype=survey 185.730973 67.982332 4.00 1.12 75.28 218.32 62 270.446 0.700 -58.179828
2014-03-23 20:23:27 20140323_0340.fits(obstype=survey 185.730973 67.982332 3.73 1.07 -84.64 212.419 63 270.446 0.700 -58.179828
2014-03-23 20:23:32 20140323_0341.fits(obstype=survey 185.730973 67.982332 4.49 1.07 29.39 221.709 63 270.446 0.700 -58.179828
2014-03-23 20:23:36 20140323_0342.fits(obstype=survey 185.730973 67.982332 3.83 1.03 50.46 221.648 63 270.446 0.700 -58.179828
2014-03-23 20:23:40 20140323_0343.fits(obstype=survey 185.730973 67.982332 4.15 1.09 -82.93 221.66 62 270.446 0.700 -58.179828
2014-03-23 20:23:45 20140323_0344.fits(obstype=survey 185.730973 67.982332 3.69 1.09 49.55 217.064 64 270.446 0.700 -58.179828
2014-03-23 20:23:49 20140323_0345.fits(obstype=survey 185.730973 67.982332 3.61 1.05 -34.98 221.082 66 270.446 0.700 -58.179828
2014-03-23 20:23:54 20140323_0346.fits(obstype=survey 185.730973 67.982332 4.22 1.06 65.23 217.161 66 270.446 0.700 -58.179828
2014-03-23 20:23:58 20140323_0347.fits(obstype=survey 185.730973 67.982332 3.50 1.05 26.05 220.361 65 270.446 0.700 -58.179828
2014-03-23 20:24:03 20140323_0348.fits(obstype=survey 185.730973 67.982332 3.73 1.09 76.12 217.13 65 270.446 0.700 -58.179828
2014-03-23 20:24:07 20140323_0349.fits(obstype=survey 185.730973 67.982332 3.61 1.10 -84.08 216.453 68 270.446 0.700 -58.179828
2014-03-23 20:24:11 20140323_0350.fits(obstype=survey 185.730973 67.982332 3.79 1.09 54.97 216.03 66 270.446 0.700 -58.179828
2014-03-23 20:24:16 20140323_0351.fits(obstype=survey 185.730973 67.982332 3.57 1.08 27.17 217.04 65 270.446 0.700 -58.179828
2014-03-23 20:24:20 20140323_0352.fits(obstype=survey 185.730973 67.982332 3.81 1.09 26.27 216.416 64 270.446 0.700 -58.179828
2014-03-23 20:24:25 20140323_0353.fits(obstype=survey 185.730973 67.982332 3.40 1.08 -14.60 216.438 66 270.446 0.700 -58.179828
2014-03-23 20:24:29 20140323_0354.fits(obstype=survey 185.730973 67.982332 3.94 1.05 -83.95 214.85 63 270.446 0.700 -58.179828
